timestamp_iso,status_code,latency_ms,error
2026-09-11T20:45:57.433139+00:00,201,43.90,
2026-09-11T20:45:57.464533+00:00,201,44.86,
2026-09-11T20:45:57.477436+00:00,201,55.33,
2026-09-11T20:45:57.501010+00:00,201,47.66,
2026-09-11T20:45:57.513932+00:00,201,65.60,
2026-09-11T20:45:57.532858+00:00,201,58.70,
2026-09-11T20:45:57.530970+00:00,201,100.52,
2026-09-11T20:45:57.501010+00:00,201,126.05,
2026-09-11T20:45:57.579033+00:00,201,86.24,
2026-09-11T20:45:57.574663+00:00,201,104.68,
2026-09-11T20:45:57.547865+00:00,201,146.47,
2026-09-11T20:45:57.547865+00:00,201,147.10,
2026-09-11T20:45:57.613758+00:00,201,153.21,
2026-09-11T20:45:57.590719+00:00,201,224.23,
2026-09-11T20:45:57.631028+00:00,201,212.23,
2026-09-11T20:45:57.590719+00:00,201,254.64,
2026-09-11T20:45:57.663147+00:00,201,244.56,
2026-09-11T20:45:57.663147+00:00,201,261.13,
2026-09-11T20:45:57.667412+00:00,201,272.49,
2026-09-11T20:45:57.634830+00:00,201,333.08,
2026-09-11T20:45:57.679597+00:00,201,292.63,
2026-09-11T20:45:57.630028+00:00,201,362.68,
2026-09-11T20:45:57.698584+00:00,201,296.18,
2026-09-11T20:45:57.698584+00:00,201,301.21,
2026-09-11T20:45:57.698584+00:00,201,335.62,
2026-09-11T20:45:57.732724+00:00,201,329.16,
2026-09-11T20:45:57.766728+00:00,201,303.95,
2026-09-11T20:45:57.764454+00:00,201,324.93,
2026-09-11T20:45:57.803625+00:00,201,303.13,
2026-09-11T20:45:57.812812+00:00,201,293.42,
2026-09-11T20:45:57.812812+00:00,201,319.02,
2026-09-11T20:45:57.844232+00:00,201,291.36,
2026-09-11T20:45:57.845233+00:00,201,302.55,
2026-09-11T20:45:57.841220+00:00,201,310.97,
2026-09-11T20:45:57.874515+00:00,201,309.60,
2026-09-11T20:45:57.909967+00:00,201,301.77,
2026-09-11T20:45:57.908960+00:00,201,311.36,
2026-09-11T20:45:57.939516+00:00,201,293.30,
2026-09-11T20:45:57.936997+00:00,201,299.67,
2026-09-11T20:45:57.922433+00:00,201,317.84,
2026-09-11T20:45:57.923431+00:00,201,317.68,
2026-09-11T20:45:57.968457+00:00,201,297.81,
2026-09-11T20:45:57.971454+00:00,201,298.88,
2026-09-11T20:45:57.965689+00:00,201,308.81,
2026-09-11T20:45:57.993181+00:00,201,306.60,
2026-09-11T20:45:58.003738+00:00,201,301.95,
2026-09-11T20:45:57.986017+00:00,201,317.61,
2026-09-11T20:45:57.996992+00:00,201,314.09,
2026-09-11T20:45:58.000360+00:00,201,322.24,
2026-09-11T20:45:58.035190+00:00,201,333.99,
2026-09-11T20:45:58.033182+00:00,201,338.31,
2026-09-11T20:45:58.062336+00:00,201,347.66,
2026-09-11T20:45:58.062336+00:00,201,355.90,
2026-09-11T20:45:58.056583+00:00,201,372.69,
2026-09-11T20:45:58.062336+00:00,201,385.82,
2026-09-11T20:45:58.088823+00:00,201,370.07,
2026-09-11T20:45:58.088823+00:00,201,387.78,
2026-09-11T20:45:58.106094+00:00,201,383.03,
2026-09-11T20:45:58.108995+00:00,201,387.83,
2026-09-11T20:45:58.105276+00:00,201,401.28,
2026-09-11T20:45:58.133920+00:00,201,396.17,
2026-09-11T20:45:58.131909+00:00,201,401.66,
2026-09-11T20:45:58.127677+00:00,201,411.44,
2026-09-11T20:45:58.147592+00:00,201,396.76,
2026-09-11T20:45:58.147592+00:00,201,404.48,
2026-09-11T20:45:58.153366+00:00,201,424.03,
2026-09-11T20:45:58.147592+00:00,201,432.08,
2026-09-11T20:45:58.181074+00:00,201,420.43,
2026-09-11T20:45:58.179372+00:00,201,434.56,
2026-09-11T20:45:58.211156+00:00,201,420.12,
2026-09-11T20:45:58.218009+00:00,201,421.58,
2026-09-11T20:45:58.208607+00:00,201,433.79,
2026-09-11T20:45:58.218009+00:00,201,436.55,
2026-09-11T20:45:58.240088+00:00,201,428.14,
2026-09-11T20:45:58.227481+00:00,201,439.20,
2026-09-11T20:45:58.234514+00:00,201,437.39,
2026-09-11T20:45:58.240088+00:00,201,437.75,
2026-09-11T20:45:58.234514+00:00,201,447.90,
2026-09-11T20:45:58.262999+00:00,201,446.71,
2026-09-11T20:45:58.268005+00:00,201,445.12,
