timestamp_iso,status_code,latency_ms,error
2026-09-11T20:01:37.570972+00:00,201,61.47,
2026-09-11T20:01:37.597613+00:00,201,75.11,
2026-09-11T20:01:37.629867+00:00,201,48.62,
2026-09-11T20:01:37.629867+00:00,201,85.46,
2026-09-11T20:01:37.671148+00:00,201,79.89,
2026-09-11T20:01:37.671148+00:00,201,115.87,
2026-09-11T20:01:37.681503+00:00,201,169.75,
2026-09-11T20:01:37.716444+00:00,201,171.76,
2026-09-11T20:01:37.750195+00:00,201,173.96,
2026-09-11T20:01:37.712708+00:00,201,244.40,
2026-09-11T20:01:37.787450+00:00,201,227.64,
2026-09-11T20:01:37.744621+00:00,201,291.68,
2026-09-11T20:01:37.835247+00:00,201,257.16,
2026-09-11T20:01:37.784684+00:00,201,346.79,
2026-09-11T20:01:37.885431+00:00,201,249.80,
2026-09-11T20:01:37.924390+00:00,201,250.43,
2026-09-11T20:01:37.924390+00:00,201,257.69,
2026-09-11T20:01:37.854972+00:00,201,337.31,
2026-09-11T20:01:37.850648+00:00,201,351.87,
2026-09-11T20:01:37.951317+00:00,201,271.15,
2026-09-11T20:01:37.951317+00:00,201,277.32,
2026-09-11T20:01:37.890300+00:00,201,356.03,
2026-09-11T20:01:38.014826+00:00,201,252.44,
2026-09-11T20:01:38.035004+00:00,201,235.83,
2026-09-11T20:01:38.008992+00:00,201,265.83,
2026-09-11T20:01:38.032994+00:00,201,253.38,
2026-09-11T20:01:38.090919+00:00,201,229.56,
2026-09-11T20:01:38.086697+00:00,201,237.82,
2026-09-11T20:01:38.118670+00:00,201,224.54,
2026-09-11T20:01:38.139467+00:00,201,221.81,
2026-09-11T20:01:38.125221+00:00,201,231.22,
2026-09-11T20:01:38.137354+00:00,201,244.85,
2026-09-11T20:01:38.182928+00:00,201,222.40,
2026-09-11T20:01:38.166728+00:00,201,239.70,
2026-09-11T20:01:38.182928+00:00,201,238.46,
2026-09-11T20:01:38.202438+00:00,201,225.43,
2026-09-11T20:01:38.182928+00:00,201,241.51,
2026-09-11T20:01:38.231727+00:00,201,213.94,
2026-09-11T20:01:38.235937+00:00,201,226.95,
2026-09-11T20:01:38.228654+00:00,201,236.57,
2026-09-11T20:01:38.244676+00:00,201,227.36,
2026-09-11T20:01:38.249189+00:00,201,228.18,
2026-09-11T20:01:38.267433+00:00,201,221.29,
2026-09-11T20:01:38.270864+00:00,201,232.61,
2026-09-11T20:01:38.275042+00:00,201,236.18,
2026-09-11T20:01:38.287550+00:00,201,261.15,
2026-09-11T20:01:38.285439+00:00,201,277.23,
2026-09-11T20:01:38.319796+00:00,201,271.95,
2026-09-11T20:01:38.323746+00:00,201,275.72,
2026-09-11T20:01:38.319796+00:00,201,292.43,
2026-09-11T20:01:38.341844+00:00,201,293.01,
2026-09-11T20:01:38.341844+00:00,201,296.72,
2026-09-11T20:01:38.362273+00:00,201,291.29,
