timestamp_iso,status_code,latency_ms,error
2026-09-11T02:07:22.870483+00:00,200,104.48,
2026-09-11T02:07:22.902191+00:00,200,65.23,
2026-09-11T02:07:22.902191+00:00,200,67.76,
2026-09-11T02:07:22.902191+00:00,200,66.81,
2026-09-11T02:07:22.902191+00:00,200,71.06,
2026-09-11T02:07:22.902191+00:00,200,73.50,
2026-09-11T02:07:22.902191+00:00,200,71.24,
2026-09-11T02:07:22.917921+00:00,200,62.92,
2026-09-11T02:07:22.917921+00:00,200,68.99,
2026-09-11T02:07:22.917921+00:00,200,67.40,
2026-09-11T02:07:22.929136+00:00,200,64.06,
2026-09-11T02:07:22.917921+00:00,200,68.23,
2026-09-11T02:07:22.933649+00:00,200,63.46,
2026-09-11T02:07:22.933649+00:00,200,62.42,
2026-09-11T02:07:22.933649+00:00,200,61.21,
2026-09-11T02:07:22.938976+00:00,200,60.20,
2026-09-11T02:07:22.944297+00:00,200,61.60,
2026-09-11T02:07:22.946314+00:00,200,61.97,
2026-09-11T02:07:22.951472+00:00,200,62.07,
2026-09-11T02:07:22.974473+00:00,200,39.89,
2026-09-11T02:07:22.955442+00:00,200,73.71,
2026-09-11T02:07:22.981026+00:00,200,46.52,
2026-09-11T02:07:22.960005+00:00,200,79.80,
2026-09-11T02:07:23.005509+00:00,200,34.96,
2026-09-11T02:07:23.012213+00:00,200,32.18,
2026-09-11T02:07:22.963556+00:00,200,83.07,
2026-09-11T02:07:23.014221+00:00,200,36.12,
2026-09-11T02:07:22.967869+00:00,200,83.62,
2026-09-11T02:07:22.988086+00:00,200,72.62,
2026-09-11T02:07:22.974473+00:00,200,88.19,
2026-09-11T02:07:23.009521+00:00,200,61.70,
2026-09-11T02:07:23.040167+00:00,200,42.00,
2026-09-11T02:07:23.050791+00:00,200,43.10,
2026-09-11T02:07:23.057500+00:00,200,36.14,
2026-09-11T02:07:23.027793+00:00,200,67.75,
2026-09-11T02:07:23.000887+00:00,200,105.17,
2026-09-11T02:07:23.044329+00:00,200,64.89,
2026-09-11T02:07:23.069441+00:00,200,44.09,
2026-09-11T02:07:22.988086+00:00,200,130.84,
2026-09-11T02:07:22.984571+00:00,200,139.65,
2026-09-11T02:07:23.080066+00:00,200,55.03,
2026-09-11T02:07:22.977498+00:00,200,163.58,
2026-09-11T02:07:23.057500+00:00,200,86.75,
2026-09-11T02:07:22.988086+00:00,200,167.96,
2026-09-11T02:07:23.044329+00:00,200,113.48,
2026-09-11T02:07:22.977498+00:00,200,183.37,
2026-09-11T02:07:23.080066+00:00,200,78.80,
2026-09-11T02:07:23.096054+00:00,200,80.89,
2026-09-11T02:07:23.075841+00:00,200,112.88,
2026-09-11T02:07:23.052494+00:00,200,144.53,
2026-09-11T02:07:23.110827+00:00,200,88.85,
2026-09-11T02:07:23.063301+00:00,200,137.86,
2026-09-11T02:07:23.148214+00:00,200,57.85,
2026-09-11T02:07:23.155401+00:00,200,53.42,
2026-09-11T02:07:23.103805+00:00,200,137.15,
2026-09-11T02:07:22.996865+00:00,200,246.80,
2026-09-11T02:07:23.096054+00:00,200,155.13,
2026-09-11T02:07:23.188346+00:00,200,70.96,
2026-09-11T02:07:23.138179+00:00,200,124.10,
2026-09-11T02:07:23.135636+00:00,200,133.63,
2026-09-11T02:07:23.196792+00:00,200,76.25,
2026-09-11T02:07:23.202449+00:00,200,75.76,
2026-09-11T02:07:22.988086+00:00,200,299.04,
2026-09-11T02:07:23.096054+00:00,200,204.70,
2026-09-11T02:07:23.040167+00:00,200,263.63,
2026-09-11T02:07:22.988086+00:00,200,318.78,
2026-09-11T02:07:23.123520+00:00,200,192.84,
2026-09-11T02:07:22.984571+00:00,200,335.20,
2026-09-11T02:07:23.252356+00:00,200,82.48,
2026-09-11T02:07:23.260182+00:00,200,86.98,
2026-09-11T02:07:23.021763+00:00,200,343.80,
2026-09-11T02:07:23.235420+00:00,200,139.55,
2026-09-11T02:07:23.017747+00:00,200,362.98,
2026-09-11T02:07:23.110827+00:00,200,266.41,
2026-09-11T02:07:23.242426+00:00,200,149.53,
2026-09-11T02:07:23.009521+00:00,200,386.03,
2026-09-11T02:07:23.270920+00:00,200,142.90,
2026-09-11T02:07:23.272921+00:00,200,148.59,
2026-09-11T02:07:23.360943+00:00,200,68.92,
2026-09-11T02:07:23.305309+00:00,200,131.85,
2026-09-11T02:07:23.039152+00:00,200,404.03,
2026-09-11T02:07:23.260182+00:00,200,200.54,
2026-09-11T02:07:23.000887+00:00,200,464.01,
2026-09-11T02:07:23.050791+00:00,200,421.78,
2026-09-11T02:07:23.155401+00:00,200,324.37,
2026-09-11T02:07:23.244428+00:00,200,244.35,
2026-09-11T02:07:23.174354+00:00,200,323.95,
2026-09-11T02:07:23.142194+00:00,200,359.97,
2026-09-11T02:07:23.425924+00:00,200,73.97,
2026-09-11T02:07:23.380742+00:00,200,133.07,
2026-09-11T02:07:23.308662+00:00,200,217.40,
2026-09-11T02:07:23.155401+00:00,200,366.28,
2026-09-11T02:07:23.460683+00:00,200,72.49,
2026-09-11T02:07:23.155401+00:00,200,380.18,
2026-09-11T02:07:23.380742+00:00,200,166.21,
2026-09-11T02:07:23.198379+00:00,200,351.17,
2026-09-11T02:07:22.998877+00:00,200,553.23,
